1.040000000000000000e+02,3.367999999999999972e+01,4.320000000000000284e+00,1.177400000000000002e+00,4.320000000000000229e-02,1.889999999999999858e+01,2.000000000000000042e-03,0.000000000000000000e+00,6.000000000000000125e-03
1.680000000000000000e+02,1.161999999999999922e+01,8.410000000000000142e+00,6.340999999999999970e-01,8.409999999999999420e-02,1.823000000000000043e+01,1.100000000000000066e-03,5.199999999999999761e-03,8.500000000000000611e-03
1.570000000000000000e+02,2.335999999999999943e+01,2.700000000000000178e+00,6.537300000000000111e+00,2.699999999999999969e-02,1.105000000000000071e+01,5.000000000000000104e-04,0.000000000000000000e+00,1.899999999999999996e-03
2.500000000000000000e+02,4.452000000000000313e+01,1.056000000000000050e+01,8.642200000000000770e+00,1.055999999999999994e-01,2.962999999999999901e+01,8.999999999999999754e-04,0.000000000000000000e+00,8.399999999999999481e-03
2.830000000000000000e+02,4.103999999999999915e+01,5.150000000000000355e+00,8.642200000000000770e+00,5.149999999999999717e-02,9.789999999999999147e+00,1.299999999999999940e-03,6.199999999999999782e-03,5.499999999999999681e-03
1.610000000000000000e+02,9.460000000000000853e+00,0.000000000000000000e+00,8.672999999999999599e-01,0.000000000000000000e+00,2.091000000000000014e+01,1.000000000000000021e-03,0.000000000000000000e+00,9.299999999999999239e-03
2.100000000000000000e+02,5.278000000000000114e+01,1.644999999999999929e+01,8.635000000000000453e-01,1.645000000000000073e-01,6.117000000000000171e+01,8.999999999999999754e-04,0.000000000000000000e+00,1.549999999999999989e-02
3.920000000000000000e+02,3.559000000000000341e+01,1.080000000000000071e+00,1.481899999999999995e+00,1.080000000000000057e-02,3.567000000000000171e+01,1.299999999999999940e-03,0.000000000000000000e+00,8.999999999999999320e-03
1.090000000000000000e+02,3.642999999999999972e+01,2.970000000000000195e+00,1.134400000000000075e+00,2.970000000000000070e-02,6.093999999999999773e+01,1.100000000000000066e-03,2.000000000000000096e-04,3.700000000000000164e-03
1.940000000000000000e+02,4.678000000000000114e+01,1.169999999999999929e+00,4.001699999999999591e+00,1.170000000000000033e-02,4.878999999999999915e+01,8.999999999999999754e-04,1.600000000000000077e-03,2.510000000000000078e-02
1.990000000000000000e+02,1.043599999999999994e+02,4.425000000000000000e+01,3.134300000000000086e+00,4.425000000000000044e-01,5.780000000000000249e+00,1.779999999999999985e-02,4.000000000000000192e-04,2.599999999999999881e-03
1.860000000000000000e+02,3.259999999999999787e+00,4.400000000000000022e-01,7.781500000000000306e+00,4.400000000000000265e-03,7.459999999999999964e+00,2.000000000000000096e-04,3.899999999999999821e-03,2.099999999999999870e-03
1.980000000000000000e+02,4.014000000000000057e+01,6.459999999999999964e+00,1.799700000000000077e+00,6.460000000000000464e-02,7.980000000000000426e+00,1.799999999999999951e-03,1.200000000000000025e-02,8.999999999999999754e-04
1.690000000000000000e+02,9.400000000000000355e+00,1.025999999999999979e+01,5.499999999999999681e-03,1.025999999999999968e-01,1.318100000000000023e+02,5.999999999999999474e-04,6.199999999999999782e-03,2.390000000000000110e-02
1.810000000000000000e+02,6.132000000000000028e+01,1.105000000000000071e+01,1.035700000000000065e+00,1.105000000000000010e-01,1.209999999999999964e+01,4.799999999999999580e-03,5.709999999999999798e-02,5.100000000000000366e-03
1.240000000000000000e+02,2.025999999999999943e+02,1.966000000000000014e+01,3.485899999999999999e+00,1.965999999999999970e-01,1.007699999999999960e+02,5.100000000000000366e-03,3.280000000000000276e-02,1.359999999999999924e-02
3.760000000000000000e+02,1.116400000000000006e+02,1.379999999999999893e+00,1.617699999999999916e+00,1.379999999999999977e-02,5.171000000000000085e+01,1.399999999999999986e-03,2.799999999999999972e-03,9.499999999999999764e-03
1.130000000000000000e+02,6.532999999999999829e+01,6.179999999999999716e+00,1.941100000000000048e+00,6.180000000000000077e-02,1.662000000000000099e+01,5.000000000000000104e-04,0.000000000000000000e+00,7.599999999999999985e-03
1.230000000000000000e+02,5.550000000000000000e+01,4.549999999999999822e+00,9.868000000000000105e-01,4.549999999999999878e-02,1.023000000000000043e+01,6.999999999999999929e-04,4.199999999999999740e-03,5.499999999999999681e-03
1.770000000000000000e+02,2.262000000000000099e+01,4.879999999999999893e+00,9.344000000000000083e-01,4.880000000000000310e-02,7.793999999999999773e+01,6.999999999999999929e-04,2.399999999999999790e-03,2.659999999999999865e-02
1.120000000000000000e+02,1.178999999999999915e+01,4.250000000000000000e+00,4.802000000000000157e-01,4.250000000000000305e-02,2.044000000000000128e+01,8.000000000000000383e-04,7.400000000000000328e-03,4.599999999999999922e-03
1.360000000000000000e+02,2.200000000000000000e+01,3.140000000000000124e+00,6.953400000000000247e+00,3.139999999999999736e-02,1.716000000000000014e+01,2.899999999999999800e-03,4.000000000000000192e-04,3.399999999999999811e-03
1.820000000000000000e+02,2.112999999999999901e+01,2.609999999999999876e+00,6.548000000000000487e-01,2.610000000000000167e-02,3.206000000000000227e+01,1.399999999999999986e-03,0.000000000000000000e+00,4.499999999999999660e-03
2.790000000000000000e+02,4.570000000000000284e+01,1.760999999999999943e+01,1.282999999999999918e+00,1.761000000000000065e-01,5.600000000000000000e+01,1.699999999999999905e-03,9.249999999999999889e-02,1.540000000000000049e-02
1.170000000000000000e+02,1.243999999999999950e+01,9.150000000000000355e+00,1.169730000000000025e+01,9.149999999999999800e-02,1.559999999999999964e+01,1.899999999999999996e-03,2.239999999999999977e-02,8.399999999999999481e-03
1.210000000000000000e+02,6.029999999999999716e+01,9.000000000000000000e+00,2.025300000000000100e+00,8.999999999999999667e-02,9.054000000000000625e+01,1.500000000000000031e-03,0.000000000000000000e+00,1.590000000000000094e-02
2.440000000000000000e+02,1.313000000000000078e+01,4.650000000000000355e+00,2.834999999999999742e-01,4.649999999999999967e-02,5.931000000000000227e+01,1.199999999999999895e-03,0.000000000000000000e+00,6.100000000000000387e-03
1.890000000000000000e+02,1.771000000000000085e+01,1.127999999999999936e+01,1.042399999999999993e+00,1.127999999999999975e-01,2.444999999999999929e+01,8.999999999999999754e-04,2.000000000000000042e-03,1.110000000000000049e-02
2.580000000000000000e+02,1.569999999999999929e+01,1.135999999999999943e+01,1.089999999999999997e-01,1.136000000000000065e-01,4.800000000000000000e+01,8.999999999999999754e-04,4.499999999999999660e-03,8.300000000000000086e-03
1.070000000000000000e+02,5.029999999999999716e+01,6.589999999999999858e+00,9.152400000000000091e+00,6.590000000000000024e-02,9.400000000000000355e+00,2.399999999999999790e-03,6.400000000000000307e-03,3.700000000000000164e-03
2.740000000000000000e+02,1.321399999999999864e+02,4.231000000000000227e+01,3.629900000000000126e+00,4.230999999999999761e-01,5.036999999999999744e+01,1.359999999999999924e-02,2.021000000000000019e-01,1.930000000000000118e-02
1.410000000000000000e+02,4.235000000000000142e+01,1.465000000000000036e+01,4.784999999999999809e-01,1.464999999999999913e-01,3.527000000000000313e+01,4.199999999999999740e-03,3.130000000000000143e-02,1.729999999999999941e-02
1.370000000000000000e+02,1.434600000000000080e+02,3.535000000000000142e+01,4.728799999999999670e+00,3.534999999999999809e-01,7.110999999999999943e+01,1.770000000000000046e-02,1.409999999999999865e-01,1.830000000000000029e-02
